TimeKey,TickerKey,ActionKey,Quantity,Price
T52,TK3,A1,85,177.89999999999998
T81,TK14,A1,16,180.89999999999998
T43,TK21,A1,30,174.99999999999997
T66,TK12,A2,124,169.29999999999998
T42,TK9,A1,44,178.39999999999998
T3,TK13,A2,93,184.09999999999997
T68,TK2,A2,14,174.69999999999996
T19,TK22,A2,184,181.79999999999995
T74,TK3,A2,21,181.79999999999995
T50,TK19,A1,50,186.89999999999995
T85,TK4,A1,28,193.99999999999994
T75,TK1,A2,196,195.69999999999993
T23,TK10,A1,103,194.99999999999994
T17,TK13,A1,137,200.0
T45,TK15,A1,133,200.0
T13,TK19,A2,155,200.0
T8,TK8,A2,104,197.0
T32,TK16,A1,61,187.1
T5,TK13,A1,24,182.79999999999998
T2,TK18,A2,75,188.49999999999997
T79,TK10,A1,167,188.39999999999998
T54,TK22,A1,180,195.2
T61,TK23,A2,15,185.89999999999998
T8,TK25,A1,164,181.89999999999998
T41,TK6,A1,186,179.2
T57,TK25,A2,88,177.89999999999998
T17,TK6,A1,64,168.2
T15,TK2,A1,67,168.2
T12,TK2,A2,87,169.29999999999998
T78,TK12,A1,27,173.29999999999998
T72,TK13,A1,13,180.6
T60,TK5,A2,162,188.29999999999998
T52,TK23,A1,45,191.49999999999997
T14,TK2,A2,175,194.29999999999998
T64,TK13,A2,191,185.2
T70,TK16,A1,49,188.7
T11,TK24,A2,27,181.29999999999998
T32,TK25,A2,150,181.7
T66,TK20,A1,65,187.2
T30,TK15,A2,76,184.79999999999998
T51,TK18,A2,131,177.1
T63,TK14,A2,137,174.4
T28,TK2,A2,51,180.6
T9,TK17,A1,182,184.9
T78,TK20,A1,145,181.6
T61,TK8,A1,26,181.7
T51,TK3,A1,98,172.39999999999998
T90,TK5,A2,80,162.39999999999998
T62,TK12,A2,92,169.29999999999998
T56,TK25,A1,145,162.2
T74,TK23,A2,72,159.79999999999998
T42,TK16,A1,155,169.39999999999998
T66,TK7,A2,185,159.39999999999998
T44,TK9,A1,178,163.2
T30,TK11,A2,185,165.6
T35,TK6,A1,190,173.9
T83,TK6,A1,117,173.9
T37,TK15,A2,84,181.3
T3,TK6,A1,154,188.5
T13,TK11,A1,16,185.8
T42,TK9,A1,49,192.0
T42,TK2,A1,111,191.7
T87,TK2,A2,16,182.0
T12,TK10,A2,51,172.6
T75,TK7,A2,134,164.7
T18,TK21,A1,96,158.5
T6,TK19,A1,11,160.9
T38,TK3,A2,47,166.4
T85,TK25,A1,123,159.0
T67,TK20,A2,39,165.5
T60,TK19,A2,24,170.2
T54,TK1,A1,70,166.89999999999998
T81,TK5,A2,145,163.2
T3,TK5,A2,112,153.7
T59,TK18,A1,61,153.0
T78,TK7,A2,104,156.0
T10,TK18,A1,191,158.8
T71,TK18,A1,67,152.60000000000002
T72,TK2,A1,119,156.00000000000003
T73,TK8,A1,192,154.70000000000002
T18,TK5,A1,100,164.3
T5,TK7,A2,198,155.20000000000002
T72,TK24,A2,123,148.10000000000002
T65,TK3,A2,154,147.90000000000003
T80,TK24,A1,108,144.60000000000002
T80,TK4,A1,43,136.70000000000002
T11,TK10,A1,102,138.00000000000003
T25,TK1,A1,71,143.90000000000003
T59,TK18,A2,27,146.10000000000002
T49,TK6,A1,190,137.40000000000003
T5,TK16,A2,64,129.90000000000003
T70,TK5,A1,23,132.50000000000003
T92,TK1,A1,88,128.70000000000002
T46,TK25,A1,127,124.10000000000002
T87,TK7,A2,145,131.8
T99,TK7,A1,181,123.30000000000001
T10,TK3,A1,30,131.9
T59,TK11,A2,56,125.5
T18,TK7,A2,120,124.0
T95,TK12,A1,179,133.7
T18,TK24,A2,22,131.79999999999998
T53,TK8,A2,50,129.49999999999997
T87,TK18,A1,55,138.79999999999998
T21,TK13,A2,10,135.89999999999998
T52,TK16,A2,47,128.7
T5,TK4,A2,197,131.6
T95,TK7,A2,45,135.5
T65,TK5,A1,170,137.0
T86,TK6,A1,129,142.1
T68,TK25,A1,19,147.4
T96,TK20,A2,83,138.8
T5,TK2,A2,127,128.9
T94,TK13,A1,135,126.5
T73,TK18,A2,109,120.3
T19,TK21,A1,36,123.2
T38,TK22,A2,104,122.10000000000001
T86,TK3,A2,81,129.3
T75,TK13,A2,108,131.0
T2,TK24,A1,36,128.4
T58,TK1,A1,61,126.30000000000001
T92,TK5,A2,20,132.9
T41,TK1,A1,110,140.9
T45,TK2,A1,122,148.0
T65,TK1,A1,114,148.0
T23,TK12,A2,155,156.7
T68,TK8,A2,115,155.6
T59,TK13,A2,20,158.7
T58,TK20,A1,89,162.5
T88,TK22,A2,188,153.0
T25,TK16,A2,154,148.7
T2,TK7,A2,189,151.0
T72,TK2,A1,104,157.1
T8,TK18,A2,23,151.6
T82,TK6,A1,57,161.6
T62,TK16,A1,60,159.7
T93,TK21,A2,83,161.6
T53,TK18,A2,102,168.4
T81,TK22,A1,78,158.6
T2,TK13,A2,98,153.7
T9,TK15,A1,190,148.2
T92,TK4,A1,80,157.39999999999998
T69,TK4,A2,126,161.99999999999997
T26,TK4,A1,185,171.79999999999998
T71,TK8,A1,155,170.79999999999998
T63,TK14,A2,146,178.29999999999998
T69,TK15,A2,17,186.1
T2,TK13,A1,146,185.79999999999998
T96,TK10,A1,19,192.29999999999998
T43,TK14,A2,48,190.7
T58,TK3,A2,116,195.6
T54,TK15,A2,46,191.7
T53,TK3,A2,49,190.5
T32,TK17,A1,147,191.2
T35,TK3,A1,164,184.1
T4,TK10,A2,177,192.79999999999998
T26,TK22,A2,177,196.79999999999998
T37,TK19,A1,163,188.29999999999998
T75,TK8,A1,33,197.1
T59,TK2,A2,12,200.0
T59,TK7,A2,197,200.0
T62,TK19,A2,86,197.9
T99,TK22,A1,131,200.0
T24,TK22,A1,128,191.9
T40,TK18,A2,66,200.0
T44,TK10,A1,159,200.0
T50,TK7,A1,85,200.0
T9,TK6,A2,165,198.5
T47,TK21,A2,92,200.0
T7,TK1,A2,184,200.0
T84,TK9,A2,193,191.3
T59,TK7,A1,12,182.8
T47,TK5,A1,89,177.9
T45,TK25,A1,118,173.1
T35,TK12,A1,159,178.0
T26,TK24,A2,126,176.4
T72,TK22,A2,11,179.8
T90,TK5,A1,116,178.10000000000002
T84,TK23,A2,50,171.40000000000003
T62,TK19,A1,47,166.30000000000004
T83,TK19,A1,181,175.40000000000003
T91,TK6,A2,20,183.60000000000002
T63,TK16,A1,181,189.8
T95,TK17,A2,36,192.10000000000002
T81,TK5,A1,16,183.60000000000002
T80,TK25,A2,157,182.50000000000003
T68,TK15,A1,84,192.20000000000002
T66,TK17,A1,179,200.0
T76,TK9,A2,181,200.0
T69,TK5,A2,91,191.5
T74,TK18,A1,28,182.3
T25,TK12,A2,66,173.5
T86,TK20,A2,44,172.2
T33,TK6,A1,200,174.2
T22,TK24,A2,31,183.39999999999998
T61,TK18,A2,27,173.49999999999997
T71,TK2,A1,136,176.19999999999996
T52,TK24,A2,24,167.79999999999995
T24,TK11,A2,86,166.39999999999995
T60,TK12,A1,130,158.79999999999995
T66,TK7,A2,63,153.99999999999994
T73,TK25,A1,95,147.79999999999995
T29,TK1,A2,170,139.69999999999996
T37,TK3,A2,22,149.19999999999996
T28,TK4,A1,178,149.09999999999997
T59,TK19,A1,33,147.99999999999997
T8,TK1,A2,92,153.19999999999996
T16,TK18,A2,15,151.89999999999995
T53,TK2,A1,126,142.59999999999994
T36,TK23,A1,166,147.79999999999993
T38,TK6,A1,103,154.59999999999994
T12,TK22,A2,155,157.69999999999993
T82,TK17,A1,197,162.99999999999994
T38,TK8,A2,108,152.99999999999994
T64,TK13,A2,95,152.69999999999993
T28,TK15,A1,99,148.89999999999992
T6,TK13,A2,53,144.0999999999999
T76,TK25,A1,100,138.0999999999999
T87,TK1,A1,62,135.89999999999992
T25,TK16,A2,42,131.39999999999992
T96,TK18,A1,55,132.19999999999993
T42,TK21,A1,92,138.39999999999992
T37,TK25,A2,33,135.39999999999992
T2,TK18,A1,53,135.39999999999992
T73,TK2,A2,184,143.39999999999992
T38,TK13,A2,120,140.99999999999991
T48,TK18,A2,120,148.49999999999991
T16,TK2,A1,135,153.1999999999999
T96,TK5,A1,13,162.8999999999999
T26,TK17,A2,184,161.3999999999999
T40,TK10,A2,131,166.59999999999988
T24,TK13,A2,47,170.09999999999988
T7,TK20,A1,36,160.3999999999999
T97,TK5,A1,151,159.4999999999999
T47,TK6,A2,187,163.09999999999988
T49,TK18,A1,76,159.19999999999987
T76,TK6,A2,160,149.19999999999987
T84,TK15,A2,156,146.59999999999988
T90,TK12,A1,122,155.19999999999987
T34,TK19,A2,77,157.29999999999987
T67,TK23,A1,65,153.09999999999988
T54,TK1,A1,70,150.3999999999999
T11,TK6,A2,90,152.8999999999999
T13,TK23,A1,12,158.3999999999999
T40,TK3,A2,135,164.6999999999999
T38,TK9,A2,17,159.3999999999999
T26,TK3,A2,117,165.3999999999999
T62,TK21,A1,172,167.6999999999999
T99,TK17,A1,100,160.49999999999991
T34,TK10,A2,166,162.0999999999999
T12,TK3,A2,183,154.7999999999999
T2,TK11,A1,119,145.7999999999999
T51,TK4,A1,151,137.9999999999999
T49,TK5,A1,126,137.19999999999987
T7,TK19,A2,43,133.19999999999987
T68,TK22,A2,67,136.59999999999988
T68,TK16,A1,196,130.09999999999988
T4,TK14,A2,146,135.9999999999999
T85,TK22,A2,125,130.9999999999999
T59,TK18,A2,177,138.3999999999999
T37,TK1,A2,180,137.8999999999999
T2,TK14,A2,139,129.4999999999999
T48,TK9,A2,146,129.2999999999999
T99,TK11,A2,84,123.39999999999989
T14,TK7,A1,78,115.69999999999989
T8,TK24,A2,84,115.0999999999999
T52,TK6,A1,74,107.5999999999999
T97,TK20,A1,187,114.69999999999989
T40,TK19,A2,173,122.29999999999988
T96,TK14,A1,182,131.9999999999999
T85,TK15,A2,157,138.4999999999999
T51,TK2,A1,146,140.19999999999987
T51,TK15,A1,111,140.4999999999999
T78,TK14,A1,30,147.8999999999999
T19,TK23,A2,158,137.8999999999999
T72,TK5,A2,119,144.09999999999988
T98,TK9,A1,79,151.69999999999987
T53,TK23,A1,179,149.59999999999988
T68,TK8,A1,34,157.79999999999987
T61,TK24,A1,69,150.99999999999986
T41,TK2,A2,34,158.39999999999986
T73,TK19,A2,99,160.19999999999987
T91,TK15,A1,34,162.89999999999986
T72,TK9,A1,101,168.99999999999986
T50,TK5,A2,105,168.39999999999986
T98,TK2,A1,107,170.09999999999985
T19,TK18,A2,168,161.49999999999986
T12,TK18,A1,182,155.89999999999986
T16,TK13,A2,106,146.09999999999985
T17,TK20,A1,105,136.09999999999985
T2,TK3,A1,24,138.29999999999984
T75,TK9,A2,169,135.89999999999984
T61,TK20,A1,131,137.49999999999983
T71,TK15,A1,193,140.19999999999982
T76,TK7,A1,15,149.09999999999982
T100,TK15,A2,140,151.19999999999982
T76,TK25,A1,68,148.69999999999982
T26,TK12,A1,134,140.19999999999982
T42,TK5,A2,95,136.99999999999983
T8,TK13,A1,86,133.29999999999984
T48,TK7,A1,64,129.29999999999984
T81,TK10,A2,37,133.39999999999984
T94,TK10,A2,18,128.99999999999983
T91,TK16,A1,108,120.99999999999983
T97,TK22,A2,53,113.99999999999983
T10,TK24,A1,18,118.49999999999983
T92,TK6,A2,166,112.39999999999984
T63,TK21,A1,160,121.49999999999983
T31,TK8,A2,69,131.29999999999984
T79,TK19,A2,193,139.69999999999985
T90,TK12,A1,31,132.89999999999984
T87,TK14,A1,188,124.79999999999984
T28,TK10,A1,57,115.49999999999984
T42,TK21,A2,117,119.19999999999985
T11,TK9,A1,134,128.09999999999985
T74,TK2,A1,114,123.39999999999985
T83,TK25,A1,49,130.39999999999986
T19,TK19,A2,66,132.39999999999986
T17,TK8,A1,200,136.69999999999987
T9,TK25,A2,15,134.29999999999987
T8,TK15,A2,89,129.49999999999986
T76,TK21,A2,79,128.19999999999985
T29,TK23,A2,22,125.09999999999985
T28,TK18,A2,45,130.79999999999984
T1,TK7,A2,100,136.69999999999985
T76,TK9,A2,118,140.59999999999985
T56,TK3,A1,23,131.19999999999985
T94,TK1,A1,121,124.19999999999985
T19,TK19,A2,14,123.89999999999985
T28,TK14,A1,113,121.69999999999985
T99,TK18,A1,46,125.19999999999985
T19,TK2,A2,130,119.59999999999985
T6,TK20,A1,33,129.49999999999986
T55,TK18,A2,129,125.39999999999986
T56,TK19,A2,72,121.39999999999986
T66,TK16,A2,72,129.49999999999986
T78,TK7,A1,121,133.39999999999986
T11,TK21,A1,197,132.49999999999986
T11,TK6,A1,174,124.09999999999985
T67,TK18,A2,46,114.99999999999986
T68,TK16,A1,140,120.29999999999986
T65,TK19,A2,187,128.89999999999986
T67,TK8,A1,121,131.49999999999986
T81,TK9,A2,118,132.39999999999986
T80,TK23,A1,121,131.29999999999987
T57,TK24,A1,199,138.59999999999988
T12,TK15,A2,24,132.4999999999999
T8,TK9,A1,17,134.8999999999999
T20,TK18,A2,118,129.09999999999988
T66,TK14,A1,169,119.79999999999988
T55,TK16,A1,100,110.79999999999988
T83,TK5,A1,38,102.19999999999989
T94,TK17,A2,132,100.0
T90,TK11,A2,35,102.3
T70,TK10,A2,87,101.6
T52,TK9,A2,109,111.1
T89,TK2,A1,132,109.89999999999999
T46,TK1,A2,111,119.69999999999999
T50,TK7,A1,181,116.6
T64,TK13,A1,155,112.69999999999999
T17,TK11,A2,34,122.1
T3,TK16,A2,153,126.3
T51,TK2,A1,97,124.89999999999999
T64,TK7,A2,108,119.6
T21,TK12,A2,174,115.19999999999999
T65,TK15,A1,77,110.1
T53,TK20,A1,71,115.69999999999999
T7,TK16,A1,60,122.79999999999998
T93,TK4,A1,88,127.49999999999999
T34,TK13,A2,154,121.89999999999999
T13,TK12,A1,184,128.89999999999998
T93,TK3,A2,92,132.89999999999998
T19,TK8,A2,90,138.2
T80,TK1,A1,36,130.5
T77,TK9,A1,88,121.0
T65,TK19,A2,199,124.9
T46,TK2,A2,60,124.0
T90,TK1,A2,23,121.4
T86,TK6,A2,27,124.10000000000001
T45,TK19,A2,98,129.8
T20,TK14,A1,192,139.20000000000002
T32,TK19,A1,190,146.3
T38,TK9,A2,96,139.4
T48,TK10,A1,43,142.5
T20,TK4,A2,39,139.6
T76,TK7,A2,121,130.5
T61,TK18,A1,18,124.6
T24,TK23,A1,59,122.69999999999999
T39,TK21,A1,52,115.29999999999998
T45,TK23,A1,110,118.89999999999998
T91,TK10,A1,132,127.99999999999997
T86,TK3,A1,95,119.79999999999997
T63,TK21,A2,148,121.39999999999996
T49,TK13,A2,64,114.79999999999997
T40,TK18,A2,150,124.39999999999996
T21,TK11,A2,13,129.29999999999995
T72,TK25,A2,18,139.29999999999995
T69,TK5,A2,140,129.69999999999996
T97,TK2,A1,22,128.49999999999997
T30,TK9,A1,107,134.69999999999996
T100,TK11,A2,200,137.69999999999996
T18,TK7,A2,176,136.09999999999997
T80,TK21,A2,192,128.09999999999997
T54,TK17,A2,170,137.39999999999998
T16,TK9,A1,43,147.29999999999998
T10,TK12,A1,100,152.29999999999998
T78,TK25,A2,159,148.79999999999998
T38,TK1,A1,118,140.49999999999997
T58,TK20,A1,95,141.39999999999998
T3,TK7,A2,122,138.49999999999997
T90,TK25,A1,196,139.89999999999998
T79,TK19,A2,179,145.39999999999998
T20,TK16,A1,193,137.49999999999997
T11,TK3,A2,164,136.29999999999998
T64,TK11,A1,139,129.39999999999998
T7,TK4,A1,199,120.19999999999997
T79,TK18,A1,181,127.39999999999998
T87,TK13,A2,175,120.09999999999998
T37,TK10,A2,126,123.49999999999999
T5,TK19,A2,47,120.19999999999999
T79,TK19,A1,31,111.6
T94,TK9,A2,99,106.3
T84,TK22,A2,132,116.3
T42,TK15,A2,18,108.2
T45,TK19,A1,20,104.0
T84,TK18,A1,148,109.1
T97,TK11,A2,173,111.5
T87,TK22,A2,108,101.5
T18,TK8,A1,106,102.0
T75,TK11,A1,168,102.3
T2,TK11,A1,11,100.0
T79,TK20,A1,132,110.0
T94,TK16,A2,11,111.0
T12,TK13,A1,196,101.0
T71,TK4,A2,14,100.0
T36,TK7,A1,11,100.0
T66,TK12,A1,48,105.5
T71,TK11,A2,170,100.0
T82,TK13,A2,84,100.0
T54,TK8,A2,94,101.8
T58,TK10,A2,81,103.2
T33,TK18,A2,129,102.60000000000001
T43,TK13,A2,62,104.00000000000001
T48,TK3,A1,153,100.0
T13,TK17,A1,110,100.0
T13,TK17,A1,47,100.2
T97,TK20,A1,98,108.4
T9,TK20,A1,199,109.80000000000001
T77,TK12,A2,180,103.4
T83,TK17,A2,154,104.10000000000001
T91,TK16,A1,137,107.9
T39,TK1,A1,58,104.10000000000001
T44,TK22,A1,32,111.9
T45,TK23,A1,10,113.7
T49,TK1,A2,92,120.8
T27,TK14,A1,45,120.8
T95,TK3,A1,37,110.8
T31,TK21,A2,99,118.0
T12,TK5,A1,157,122.3
T66,TK20,A2,114,114.7
T85,TK25,A2,65,120.9
T61,TK2,A1,127,111.60000000000001
T53,TK5,A1,86,109.4
T39,TK18,A2,110,106.2
T34,TK22,A2,106,111.10000000000001
T81,TK15,A1,176,101.10000000000001
T77,TK23,A2,130,100.0
T100,TK8,A2,196,101.8
T48,TK1,A2,37,100.8
T37,TK1,A1,151,107.39999999999999
T20,TK4,A1,48,101.19999999999999
T33,TK2,A2,144,100.0
T29,TK9,A1,47,100.0
T72,TK15,A1,143,100.0
T98,TK4,A1,30,100.0
T24,TK24,A2,136,100.0
T26,TK24,A2,131,100.0
T73,TK18,A1,43,106.2
T12,TK6,A2,81,114.5
T30,TK20,A1,199,116.3
T57,TK3,A2,197,116.89999999999999
T19,TK23,A1,148,113.39999999999999
T23,TK13,A2,62,114.1
T66,TK10,A2,102,117.89999999999999
T72,TK25,A1,10,111.8
T9,TK12,A2,20,112.39999999999999
T38,TK18,A2,142,122.3
T29,TK16,A2,95,123.1
T16,TK2,A2,65,123.6
T2,TK13,A2,70,119.39999999999999
T51,TK20,A1,88,113.3
T43,TK10,A2,159,103.39999999999999
T80,TK23,A2,188,102.19999999999999
T63,TK17,A2,12,109.39999999999999
T78,TK21,A1,150,110.1
T47,TK19,A2,199,114.1
T24,TK5,A1,34,119.8
T77,TK17,A2,183,125.8
T45,TK12,A2,69,120.3
T82,TK18,A1,61,129.7
T17,TK14,A1,92,128.29999999999998
T53,TK24,A2,68,120.99999999999999
T35,TK7,A1,196,125.39999999999999
T21,TK15,A1,31,121.99999999999999
T8,TK14,A1,49,112.79999999999998
T64,TK18,A1,86,109.09999999999998
T72,TK16,A2,175,116.49999999999999
T57,TK15,A1,60,121.39999999999999
T2,TK13,A2,128,113.19999999999999
T55,TK14,A2,38,112.69999999999999
T47,TK14,A1,15,110.19999999999999
T8,TK15,A1,33,102.6
T91,TK17,A2,150,100.0
T20,TK25,A2,64,105.9
T81,TK11,A2,36,100.0
T40,TK24,A1,60,100.0
T83,TK2,A1,35,100.0
T66,TK25,A2,181,100.0
T35,TK4,A1,172,102.0
T55,TK13,A2,40,100.4
T74,TK17,A2,132,100.0
T34,TK6,A1,189,100.0
T69,TK21,A1,76,100.0
T74,TK17,A2,156,100.0
T35,TK14,A2,19,100.0
T26,TK3,A2,65,105.8
T5,TK21,A1,50,108.3
T63,TK5,A2,49,102.3
T42,TK8,A1,147,100.0
T25,TK1,A1,48,100.0
T14,TK5,A2,196,106.2
T57,TK2,A2,148,110.5
T17,TK22,A1,134,103.4
T29,TK19,A2,60,100.0
T41,TK12,A1,111,100.0
T80,TK1,A1,106,100.0
T3,TK20,A1,52,104.6
T26,TK16,A2,95,100.0
T57,TK21,A2,67,100.0
T5,TK21,A2,71,101.0
T3,TK12,A1,71,100.0
T56,TK19,A1,165,100.0
T27,TK23,A2,82,105.3
T81,TK18,A2,82,114.7
T9,TK5,A2,163,123.3
T23,TK8,A1,18,120.0
T27,TK10,A1,104,122.8
T23,TK11,A2,198,127.39999999999999
T95,TK18,A2,195,133.6
T58,TK5,A2,45,143.5
T2,TK11,A1,80,137.8
T94,TK25,A1,47,127.9
T43,TK18,A1,186,128.4
T91,TK9,A1,85,138.0
T13,TK6,A2,81,147.0
T98,TK1,A1,76,141.1
T53,TK22,A1,183,150.29999999999998
T7,TK12,A2,17,148.89999999999998
T62,TK14,A1,107,149.89999999999998
T27,TK12,A1,152,141.39999999999998
T81,TK16,A1,172,148.7
T54,TK1,A2,66,150.89999999999998
T32,TK23,A1,54,144.49999999999997
T61,TK2,A2,84,141.79999999999998
T54,TK8,A2,121,138.6
T17,TK13,A1,75,146.7
T28,TK21,A1,146,154.39999999999998
T88,TK19,A1,144,163.79999999999998
T68,TK16,A2,192,169.99999999999997
T78,TK20,A2,177,177.49999999999997
T84,TK20,A2,29,175.19999999999996
T34,TK22,A1,90,178.39999999999995
T37,TK19,A1,15,177.59999999999994
T58,TK11,A2,35,175.49999999999994
T97,TK4,A2,43,177.39999999999995
T73,TK5,A1,51,175.59999999999994
T25,TK3,A1,166,183.39999999999995
T62,TK9,A1,165,184.49999999999994
T1,TK4,A1,94,182.49999999999994
T77,TK25,A2,103,179.19999999999993
T10,TK10,A1,122,187.19999999999993
T25,TK17,A1,104,186.69999999999993
T55,TK25,A1,138,190.79999999999993
T9,TK2,A2,131,182.19999999999993
T34,TK14,A1,20,191.79999999999993
T51,TK15,A2,171,183.69999999999993
T53,TK13,A2,54,173.79999999999993
T12,TK20,A1,45,179.49999999999991
T30,TK23,A1,118,184.79999999999993
T4,TK24,A2,14,175.29999999999993
T34,TK15,A2,52,171.79999999999993
T99,TK12,A1,96,164.99999999999991
T57,TK17,A2,17,159.49999999999991
T43,TK15,A2,87,162.6999999999999
T77,TK20,A1,172,157.8999999999999
T76,TK20,A1,87,161.2999999999999
T35,TK3,A1,156,157.1999999999999
T41,TK20,A1,188,162.5999999999999
T49,TK14,A2,114,154.39999999999992
T90,TK17,A1,138,159.0999999999999
T11,TK13,A1,184,157.0999999999999
T17,TK10,A2,122,158.1999999999999
T61,TK21,A1,16,151.1999999999999
T71,TK23,A2,157,145.99999999999991
T84,TK18,A1,118,144.49999999999991
T52,TK19,A2,164,135.79999999999993
T100,TK25,A1,198,126.39999999999992
T7,TK24,A2,10,132.69999999999993
T8,TK25,A1,170,128.79999999999993
T72,TK9,A1,55,126.19999999999993
T74,TK20,A1,53,131.29999999999993
T8,TK14,A2,165,126.09999999999992
T62,TK8,A1,19,132.79999999999993
T73,TK2,A2,189,130.19999999999993
T2,TK2,A2,16,131.89999999999992
T54,TK9,A1,147,131.39999999999992
T93,TK15,A2,13,129.99999999999991
T39,TK14,A2,27,136.49999999999991
T37,TK22,A2,106,134.0999999999999
T13,TK13,A2,82,128.6999999999999
T5,TK18,A1,111,138.3999999999999
T20,TK13,A2,125,134.4999999999999
T66,TK23,A2,194,137.2999999999999
T83,TK12,A1,164,137.4999999999999
T62,TK18,A1,187,143.19999999999987
T2,TK4,A1,188,135.89999999999986
T62,TK25,A2,50,132.89999999999986
T61,TK18,A2,29,138.49999999999986
T16,TK19,A2,137,135.49999999999986
T55,TK3,A1,118,135.79999999999987
T17,TK3,A1,79,136.59999999999988
T1,TK23,A1,44,142.79999999999987
T2,TK13,A1,122,151.89999999999986
T72,TK11,A2,91,161.69999999999987
T41,TK3,A2,187,162.29999999999987
T47,TK7,A1,58,160.19999999999987
T56,TK15,A2,181,151.09999999999988
T98,TK23,A2,119,157.59999999999988
T46,TK11,A2,64,166.29999999999987
T21,TK17,A1,188,175.49999999999986
T65,TK11,A2,27,179.69999999999985
T92,TK13,A2,194,170.99999999999986
T76,TK5,A2,123,179.39999999999986
T57,TK25,A2,174,187.09999999999985
T2,TK24,A2,88,178.89999999999986
T87,TK19,A2,169,175.79999999999987
T93,TK8,A1,160,173.79999999999987
T45,TK14,A1,43,177.19999999999987
T10,TK12,A1,60,175.4999999999999
T19,TK2,A1,189,172.3999999999999
T75,TK16,A1,77,170.6999999999999
T87,TK25,A2,160,165.5999999999999
T80,TK4,A1,61,174.99999999999991
T72,TK16,A1,11,173.79999999999993
T32,TK12,A2,104,170.79999999999993
T43,TK22,A1,82,171.39999999999992
T72,TK13,A2,169,166.49999999999991
T14,TK8,A1,142,166.89999999999992
T73,TK19,A1,81,157.49999999999991
T67,TK16,A2,39,150.6999999999999
T81,TK16,A1,183,158.3999999999999
T4,TK8,A2,76,155.6999999999999
T72,TK10,A1,130,157.99999999999991
T6,TK5,A2,15,160.1999999999999
T98,TK15,A1,96,159.49999999999991
T51,TK3,A1,190,167.79999999999993
T13,TK25,A2,46,169.59999999999994
T82,TK21,A1,65,163.29999999999993
T14,TK17,A1,22,172.59999999999994
T63,TK5,A1,197,170.09999999999994
T1,TK20,A2,131,170.79999999999993
T61,TK7,A2,35,167.79999999999993
T2,TK8,A2,178,167.99999999999991
T10,TK22,A2,177,166.5999999999999
T91,TK11,A2,117,165.39999999999992
T64,TK22,A2,96,170.29999999999993
T61,TK25,A1,117,171.79999999999993
T64,TK3,A1,176,168.99999999999991
T26,TK2,A2,101,172.5999999999999
T23,TK2,A1,109,166.99999999999991
T83,TK12,A1,28,170.99999999999991
T55,TK17,A1,121,164.5999999999999
T89,TK13,A1,132,159.89999999999992
T32,TK12,A2,73,158.89999999999992
T58,TK8,A1,174,166.69999999999993
T16,TK3,A1,140,166.49999999999994
T28,TK23,A2,200,175.89999999999995
T2,TK2,A2,114,167.59999999999994
T92,TK15,A1,51,173.99999999999994
T95,TK17,A2,197,172.89999999999995
T64,TK1,A2,119,165.79999999999995
T27,TK11,A2,143,174.59999999999997
T70,TK7,A1,54,165.39999999999998
T6,TK6,A1,106,167.99999999999997
T24,TK5,A1,109,161.19999999999996
T10,TK17,A1,156,170.29999999999995
T81,TK2,A2,56,163.89999999999995
T99,TK16,A2,79,163.19999999999996
T28,TK2,A1,18,156.49999999999997
T3,TK12,A1,61,165.49999999999997
T21,TK11,A2,90,155.79999999999998
T75,TK6,A1,91,164.1
T62,TK9,A1,45,164.29999999999998
T34,TK5,A1,131,169.99999999999997
T49,TK12,A1,38,170.69999999999996
T76,TK2,A1,158,169.69999999999996
T32,TK9,A1,14,162.49999999999997
T18,TK22,A2,54,168.89999999999998
T66,TK19,A2,60,173.49999999999997
T48,TK23,A1,194,170.49999999999997
T29,TK24,A2,123,177.09999999999997
T74,TK18,A1,56,171.09999999999997
T5,TK16,A2,129,172.59999999999997
T27,TK9,A1,197,171.99999999999997
T29,TK22,A1,135,179.49999999999997
T78,TK20,A1,198,179.09999999999997
T74,TK10,A1,12,175.19999999999996
T76,TK11,A2,14,168.29999999999995
T1,TK2,A2,116,165.09999999999997
T74,TK20,A2,155,168.39999999999998
T45,TK5,A1,132,161.99999999999997
T91,TK19,A2,177,152.49999999999997
T90,TK1,A2,95,154.19999999999996
T76,TK5,A1,184,153.99999999999997
T55,TK19,A2,87,159.09999999999997
T74,TK16,A2,96,158.99999999999997
T87,TK15,A2,33,165.09999999999997
T6,TK17,A2,162,164.39999999999998
T78,TK13,A2,76,156.59999999999997
T66,TK11,A2,13,152.79999999999995
T51,TK25,A1,124,147.29999999999995
T91,TK19,A2,96,153.69999999999996
T63,TK2,A2,145,155.19999999999996
T11,TK4,A1,146,163.89999999999995
T9,TK23,A1,157,169.39999999999995
T97,TK5,A2,150,165.49999999999994
T95,TK21,A2,132,162.99999999999994
T4,TK2,A2,64,168.09999999999994
T4,TK10,A1,76,175.39999999999995
T41,TK4,A2,133,166.79999999999995
T29,TK11,A2,190,171.19999999999996
T43,TK1,A2,59,163.99999999999997
T4,TK22,A2,72,156.39999999999998
T39,TK6,A2,116,159.59999999999997
T68,TK16,A2,178,152.59999999999997
T91,TK7,A1,57,147.69999999999996
T89,TK4,A2,114,146.79999999999995
T61,TK24,A1,56,149.39999999999995
T84,TK19,A2,65,145.79999999999995
